order_id,customer_id,email,order_date,order_channel,payment_method,shipping_speed,is_expedited,agent_id,shipping_address,billing_address,order_total,total_items,clv_bucket
SO-72414156,CUST-3682,wrightdaniel@example.com,2025-06-11,web,ach,two-day,True,ONLINE,"USNS Bowers, FPO AE 01911","USNS Bowers, FPO AE 01911",1195.25,7,high
SO-52264614,CUST-3682,wrightdaniel@example.com,2024-10-01,web,ach,standard,False,ONLINE,"USNS Bowers, FPO AE 01911","USNS Bowers, FPO AE 01911",3462.85,11,high
SO-87349232,CUST-3682,wrightdaniel@example.com,2024-09-08,web,"apple pay",overnight,True,ONLINE,"USNS Bowers, FPO AE 01911","USNS Bowers, FPO AE 01911",1289.37,14,high
SO-45853260,CUST-3724,guy50@example.org,2025-04-27,phone,"credit card",two-day,True,CSR-0014,"990 Kevin Course Apt. 032, Herringborough, UT 92058","990 Kevin Course Apt. 032, Herringborough, UT 92058",1560.97,4,high
SO-82880292,CUST-3724,guy50@example.org,2024-12-15,"social media","google pay",standard,False,ONLINE,"990 Kevin Course Apt. 032, Herringborough, UT 92058","990 Kevin Course Apt. 032, Herringborough, UT 92058",3307.52,25,high
SO-42114669,CUST-4993,julieward@example.net,2025-06-23,web,"apple pay",overnight,True,ONLINE,"429 Newton Fords Suite 219, North Sandra, SD 51359","429 Newton Fords Suite 219, North Sandra, SD 51359",4170.0,20,high
SO-59985255,CUST-4258,baileykevin@example.net,2024-10-31,"social media","google pay",two-day,True,ONLINE,"76364 Collins Highway, West Markview, NE 22709","76364 Collins Highway, West Markview, NE 22709",4756.69,19,high
SO-56527470,CUST-4258,baileykevin@example.net,2025-04-06,web,"google pay",standard,False,ONLINE,"76364 Collins Highway, West Markview, NE 22709","76364 Collins Highway, West Markview, NE 22709",8339.95,36,high
SO-92670629,CUST-4258,baileykevin@example.net,2024-08-07,web,"credit card",standard,False,ONLINE,"76364 Collins Highway, West Markview, NE 22709","76364 Collins Highway, West Markview, NE 22709",1847.03,11,high
SO-98439008,CUST-3971,xgillespie@example.net,2025-05-02,"social media","google pay",overnight,True,ONLINE,"3001 Hill Run, South Marcia, MO 93662","3001 Hill Run, South Marcia, MO 93662",3651.25,21,medium
SO-97901342,CUST-5091,egrimes@example.net,2024-11-19,web,"google pay",standard,False,ONLINE,"2787 Desiree Squares, Lopezside, OH 47091","2787 Desiree Squares, Lopezside, OH 47091",9953.69,40,low
SO-21255515,CUST-5091,egrimes@example.net,2024-07-21,web,"google pay",overnight,True,ONLINE,"2787 Desiree Squares, Lopezside, OH 47091","2787 Desiree Squares, Lopezside, OH 47091",7235.28,28,low
SO-40126648,CUST-3841,fhurst@example.com,2025-01-25,web,paypal,two-day,True,ONLINE,"6504 Brown Trafficway, North Jeffrey, DC 91199","6504 Brown Trafficway, North Jeffrey, DC 91199",5356.92,24,high
SO-83741294,CUST-3841,fhurst@example.com,2025-01-12,web,"credit card",standard,False,ONLINE,"6504 Brown Trafficway, North Jeffrey, DC 91199","6504 Brown Trafficway, North Jeffrey, DC 91199",3170.69,15,high
SO-14993725,CUST-3841,fhurst@example.com,2024-10-09,web,"apple pay",two-day,True,ONLINE,"6504 Brown Trafficway, North Jeffrey, DC 91199","6504 Brown Trafficway, North Jeffrey, DC 91199",6984.41,28,high
SO-63492016,CUST-4818,chadrobbins@example.net,2025-06-20,web,ach,standard,False,ONLINE,"7229 Duarte Cove, Josephborough, NH 23540","7229 Duarte Cove, Josephborough, NH 23540",665.7,2,medium
SO-09263279,CUST-4818,chadrobbins@example.net,2025-03-05,web,"google pay",overnight,True,ONLINE,"7229 Duarte Cove, Josephborough, NH 23540","7229 Duarte Cove, Josephborough, NH 23540",6163.16,22,medium
SO-60204358,CUST-4071,francisco89@example.net,2024-09-16,phone,"credit card",two-day,True,CSR-0016,"7195 Wilson Alley Apt. 181, Jerrymouth, DC 40997","7195 Wilson Alley Apt. 181, Jerrymouth, DC 40997",3810.1,11,low
SO-92673689,CUST-4071,francisco89@example.net,2024-10-13,"social media","credit card",two-day,True,ONLINE,"7195 Wilson Alley Apt. 181, Jerrymouth, DC 40997","7195 Wilson Alley Apt. 181, Jerrymouth, DC 40997",501.66,2,low
SO-89946108,CUST-4071,francisco89@example.net,2024-09-01,phone,"credit card",two-day,True,CSR-0015,"7195 Wilson Alley Apt. 181, Jerrymouth, DC 40997","7195 Wilson Alley Apt. 181, Jerrymouth, DC 40997",111.78,3,low
SO-63174788,CUST-4851,fordbrian@example.com,2024-07-22,"social media","credit card",overnight,True,ONLINE,"34905 Ross Station, Port Patriciafurt, NY 66021","34905 Ross Station, Port Patriciafurt, NY 66021",2717.36,22,high
SO-68402270,CUST-4851,fordbrian@example.com,2025-05-11,web,"apple pay",standard,False,ONLINE,"34905 Ross Station, Port Patriciafurt, NY 66021","34905 Ross Station, Port Patriciafurt, NY 66021",983.25,6,high
SO-45862415,CUST-3606,shirleyclay@example.com,2025-01-18,web,"apple pay",two-day,True,ONLINE,"4483 Jones Roads Apt. 843, East Christopher, OK 52752","4483 Jones Roads Apt. 843, East Christopher, OK 52752",1652.89,7,high
SO-10380529,CUST-3606,shirleyclay@example.com,2024-09-06,web,"apple pay",overnight,True,ONLINE,"4483 Jones Roads Apt. 843, East Christopher, OK 52752","4483 Jones Roads Apt. 843, East Christopher, OK 52752",2300.8,8,high
SO-04318882,CUST-3450,jacksonjanet@example.net,2024-09-10,web,"google pay",standard,False,ONLINE,"82808 Malik Mall Suite 630, Caitlinbury, AK 28251","82808 Malik Mall Suite 630, Caitlinbury, AK 28251",9081.01,34,medium
SO-92410152,CUST-3450,jacksonjanet@example.net,2025-06-29,newegg,newegg,two-day,True,ONLINE,"82808 Malik Mall Suite 630, Caitlinbury, AK 28251","82808 Malik Mall Suite 630, Caitlinbury, AK 28251",197.52,4,medium
SO-28946556,CUST-3450,jacksonjanet@example.net,2024-08-28,ebay,ebay,standard,False,ONLINE,"82808 Malik Mall Suite 630, Caitlinbury, AK 28251","82808 Malik Mall Suite 630, Caitlinbury, AK 28251",11074.84,38,medium
SO-59033649,CUST-3998,ashleyjacqueline@example.org,2025-06-20,"social media","credit card",standard,False,ONLINE,"4199 Taylor Square, East Josephstad, PW 61544","4199 Taylor Square, East Josephstad, PW 61544",2631.19,9,high
SO-55155956,CUST-3998,ashleyjacqueline@example.org,2025-06-03,web,paypal,two-day,True,ONLINE,"4199 Taylor Square, East Josephstad, PW 61544","4199 Taylor Square, East Josephstad, PW 61544",3117.5,15,high
SO-75606088,CUST-3998,ashleyjacqueline@example.org,2025-02-10,web,paypal,two-day,True,ONLINE,"4199 Taylor Square, East Josephstad, PW 61544","4199 Taylor Square, East Josephstad, PW 61544",7735.56,24,high
SO-77572133,CUST-4067,jamesboyd@example.org,2025-02-14,ebay,ebay,two-day,True,ONLINE,"87118 Baker Parks Suite 504, Foxview, WA 47703","87118 Baker Parks Suite 504, Foxview, WA 47703",6689.07,26,low
SO-96596405,CUST-4067,jamesboyd@example.org,2025-04-12,web,"google pay",two-day,True,ONLINE,"87118 Baker Parks Suite 504, Foxview, WA 47703","87118 Baker Parks Suite 504, Foxview, WA 47703",3959.31,22,low
SO-34369066,CUST-3713,christopherwilliams@example.org,2024-08-14,web,"credit card",standard,False,ONLINE,"01847 Kelsey Lodge, Peterstad, PR 42798","01847 Kelsey Lodge, Peterstad, PR 42798",1713.53,7,high
SO-99552948,CUST-3713,christopherwilliams@example.org,2025-02-26,ebay,ebay,standard,False,ONLINE,"01847 Kelsey Lodge, Peterstad, PR 42798","01847 Kelsey Lodge, Peterstad, PR 42798",8630.35,29,high
SO-06721256,CUST-4000,garciasarah@example.net,2024-12-04,web,"google pay",overnight,True,ONLINE,"24595 Roberto Rapid Suite 209, Mcgrathhaven, SC 18188","24595 Roberto Rapid Suite 209, Mcgrathhaven, SC 18188",6013.34,25,high
SO-96527505,CUST-4000,garciasarah@example.net,2025-04-21,web,"apple pay",standard,False,ONLINE,"24595 Roberto Rapid Suite 209, Mcgrathhaven, SC 18188","24595 Roberto Rapid Suite 209, Mcgrathhaven, SC 18188",2535.62,18,high
SO-12470781,CUST-4000,garciasarah@example.net,2025-04-27,phone,"credit card",two-day,True,CSR-0007,"24595 Roberto Rapid Suite 209, Mcgrathhaven, SC 18188","24595 Roberto Rapid Suite 209, Mcgrathhaven, SC 18188",3445.91,10,high
SO-80232871,CUST-3752,ehamilton@example.com,2024-11-03,web,"apple pay",standard,False,ONLINE,"8401 Short Park Suite 166, Richardsonshire, MO 56679","8401 Short Park Suite 166, Richardsonshire, MO 56679",6169.61,39,high
SO-84477142,CUST-3752,ehamilton@example.com,2025-01-22,"social media","google pay",standard,False,ONLINE,"8401 Short Park Suite 166, Richardsonshire, MO 56679","8401 Short Park Suite 166, Richardsonshire, MO 56679",967.73,4,high
SO-26636560,CUST-3525,espinozaelizabeth@example.org,2025-05-18,phone,ach,standard,False,"","726 Smith Valleys Suite 588, Alexanderchester, OH 05580","726 Smith Valleys Suite 588, Alexanderchester, OH 05580",3187.97,12,low
SO-56946272,CUST-4143,myersjenna@example.com,2025-06-11,web,"google pay",standard,False,ONLINE,"997 Sharp Stream, Gomezport, FM 79860","997 Sharp Stream, Gomezport, FM 79860",1472.6,5,high
SO-07484926,CUST-4143,myersjenna@example.com,2024-12-04,web,ach,overnight,True,"","997 Sharp Stream, Gomezport, FM 79860","997 Sharp Stream, Gomezport, FM 79860",5136.74,44,high
SO-62364121,CUST-4657,matkinson@example.org,2024-10-09,"social media","google pay",standard,False,ONLINE,"12590 Mitchell Parks Apt. 275, West Angelaton, OH 86655","12590 Mitchell Parks Apt. 275, West Angelaton, OH 86655",1732.2,5,high
SO-25735095,CUST-4657,matkinson@example.org,2024-08-21,web,ach,standard,False,ONLINE,"12590 Mitchell Parks Apt. 275, West Angelaton, OH 86655","12590 Mitchell Parks Apt. 275, West Angelaton, OH 86655",5932.13,27,high
SO-46820355,CUST-3953,ymartin@example.net,2024-08-11,web,"apple pay",standard,False,ONLINE,"68335 Alexis Lake, South Susanhaven, DE 74054","68335 Alexis Lake, South Susanhaven, DE 74054",1071.5,5,low
SO-14937467,CUST-4353,steeleandrew@example.net,2025-03-04,web,"apple pay",standard,False,ONLINE,"2452 Stanley Isle Apt. 172, Francisfurt, IA 34235","2452 Stanley Isle Apt. 172, Francisfurt, IA 34235",6708.57,23,low
SO-50345878,CUST-4501,lawrencejanice@example.com,2025-06-26,web,"credit card",standard,False,ONLINE,"934 Kristin Stravenue, Lopezport, DC 86093","934 Kristin Stravenue, Lopezport, DC 86093",9567.57,28,high
SO-14327666,CUST-4501,lawrencejanice@example.com,2025-03-29,web,paypal,overnight,True,ONLINE,"934 Kristin Stravenue, Lopezport, DC 86093","934 Kristin Stravenue, Lopezport, DC 86093",3005.64,11,high
SO-96598395,CUST-3484,maryking@example.com,2024-10-02,web,"google pay",standard,False,ONLINE,"0046 Karen Cliffs, East Dawn, VI 94500","0046 Karen Cliffs, East Dawn, VI 94500",1200.6,6,high
SO-98166224,CUST-3484,maryking@example.com,2025-04-19,"social media","apple pay",two-day,True,ONLINE,"0046 Karen Cliffs, East Dawn, VI 94500","0046 Karen Cliffs, East Dawn, VI 94500",6268.54,16,high
SO-91785538,CUST-3484,maryking@example.com,2024-09-13,web,"apple pay",standard,False,"","0046 Karen Cliffs, East Dawn, VI 94500","0046 Karen Cliffs, East Dawn, VI 94500",446.8,1,high
SO-63977547,CUST-4619,kevinmeyer@example.com,2025-01-06,web,ach,two-day,True,ONLINE,"59740 Barbara Hills, Keithtown, MH 60304","59740 Barbara Hills, Keithtown, MH 60304",1288.35,7,high
SO-02798174,CUST-4619,kevinmeyer@example.com,2025-05-22,web,"credit card",two-day,True,ONLINE,"59740 Barbara Hills, Keithtown, MH 60304","59740 Barbara Hills, Keithtown, MH 60304",5045.07,28,high
SO-88624126,CUST-4619,kevinmeyer@example.com,2024-12-02,web,ach,standard,False,ONLINE,"59740 Barbara Hills, Keithtown, MH 60304","59740 Barbara Hills, Keithtown, MH 60304",6695.09,49,high
SO-93704133,CUST-4490,slopez@example.org,2024-07-22,phone,ach,two-day,True,CSR-0008,"5025 Bonilla Rapids, Port Paul, WV 81524","5025 Bonilla Rapids, Port Paul, WV 81524",3788.52,22,high
SO-64593185,CUST-4490,slopez@example.org,2024-08-28,phone,"credit card",standard,False,CSR-0005,"5025 Bonilla Rapids, Port Paul, WV 81524","5025 Bonilla Rapids, Port Paul, WV 81524",6732.65,25,high
SO-43336236,CUST-4535,wwagner@example.com,2025-01-10,ebay,ebay,standard,False,ONLINE,"26771 Wendy River Suite 761, Guzmanfurt, WA 09484","26771 Wendy River Suite 761, Guzmanfurt, WA 09484",1032.81,3,medium
SO-35608814,CUST-4535,wwagner@example.com,2024-09-13,web,"google pay",overnight,True,ONLINE,"26771 Wendy River Suite 761, Guzmanfurt, WA 09484","26771 Wendy River Suite 761, Guzmanfurt, WA 09484",8788.45,29,medium
SO-13270913,CUST-5051,nhall@example.com,2025-06-03,ebay,ebay,standard,False,ONLINE,"45495 Miller Skyway, Gutierrezchester, NY 97722","45495 Miller Skyway, Gutierrezchester, NY 97722",9608.35,29,high
SO-74570551,CUST-5051,nhall@example.com,2024-08-15,phone,ach,standard,False,"","45495 Miller Skyway, Gutierrezchester, NY 97722","45495 Miller Skyway, Gutierrezchester, NY 97722",2444.68,8,high
SO-22932859,CUST-5051,nhall@example.com,2024-10-07,web,"apple pay",standard,False,ONLINE,"45495 Miller Skyway, Gutierrezchester, NY 97722","45495 Miller Skyway, Gutierrezchester, NY 97722",2838.37,19,high
SO-90542094,CUST-3801,rmiranda@example.com,2025-07-17,web,"apple pay",overnight,True,ONLINE,"11443 Vanessa Skyway Suite 534, Saraburgh, ID 21242","11443 Vanessa Skyway Suite 534, Saraburgh, ID 21242",9597.34,31,medium
SO-34645309,CUST-3801,rmiranda@example.com,2024-09-05,ebay,ebay,standard,False,ONLINE,"11443 Vanessa Skyway Suite 534, Saraburgh, ID 21242","11443 Vanessa Skyway Suite 534, Saraburgh, ID 21242",4396.34,16,medium
SO-56513112,CUST-5104,josephmckinney@example.net,2024-08-27,ebay,ebay,overnight,True,ONLINE,"0368 Renee Causeway, Lake Rachelside, OK 40019","0368 Renee Causeway, Lake Rachelside, OK 40019",475.5,5,high
SO-74470049,CUST-5104,josephmckinney@example.net,2024-09-02,phone,"credit card",standard,False,CSR-0002,"0368 Renee Causeway, Lake Rachelside, OK 40019","0368 Renee Causeway, Lake Rachelside, OK 40019",4267.9,15,high
SO-16611686,CUST-3954,wwoods@example.org,2025-06-03,web,"google pay",two-day,True,ONLINE,"385 Joshua Groves Apt. 712, Port Terryview, MS 84868","385 Joshua Groves Apt. 712, Port Terryview, MS 84868",1316.19,3,high
SO-80052129,CUST-3954,wwoods@example.org,2025-04-07,web,"credit card",two-day,True,ONLINE,"385 Joshua Groves Apt. 712, Port Terryview, MS 84868","385 Joshua Groves Apt. 712, Port Terryview, MS 84868",2545.47,9,high
SO-81398936,CUST-5294,elizabethmoore@example.com,2024-09-02,web,paypal,standard,False,ONLINE,"06847 Johnson Green Apt. 423, East Josephburgh, SD 59666","06847 Johnson Green Apt. 423, East Josephburgh, SD 59666",5212.93,27,high
SO-15522896,CUST-5294,elizabethmoore@example.com,2024-12-03,phone,"credit card",standard,False,CSR-0004,"06847 Johnson Green Apt. 423, East Josephburgh, SD 59666","06847 Johnson Green Apt. 423, East Josephburgh, SD 59666",356.58,4,high
SO-68200500,CUST-5294,elizabethmoore@example.com,2024-10-27,web,paypal,standard,False,ONLINE,"06847 Johnson Green Apt. 423, East Josephburgh, SD 59666","06847 Johnson Green Apt. 423, East Josephburgh, SD 59666",8885.86,32,high
SO-83566458,CUST-3808,jeffery07@example.net,2025-02-17,web,paypal,standard,False,ONLINE,"95499 Bryant Circles, Kirkton, TN 21530","95499 Bryant Circles, Kirkton, TN 21530",6022.13,17,high
SO-51542906,CUST-3808,jeffery07@example.net,2025-02-14,ebay,ebay,overnight,True,ONLINE,"95499 Bryant Circles, Kirkton, TN 21530","95499 Bryant Circles, Kirkton, TN 21530",824.28,6,high
SO-18415383,CUST-3808,jeffery07@example.net,2024-11-13,phone,"credit card",standard,False,CSR-0011,"95499 Bryant Circles, Kirkton, TN 21530","95499 Bryant Circles, Kirkton, TN 21530",5662.34,32,high
SO-73973663,CUST-3646,jklein@example.org,2025-05-30,web,ach,standard,False,ONLINE,"213 Jackson Tunnel, Wilsonview, UT 50303","213 Jackson Tunnel, Wilsonview, UT 50303",3109.03,15,low
SO-10563862,CUST-3646,jklein@example.org,2024-07-27,phone,ach,two-day,True,CSR-0003,"213 Jackson Tunnel, Wilsonview, UT 50303","213 Jackson Tunnel, Wilsonview, UT 50303",4705.79,24,low
SO-01324269,CUST-3646,jklein@example.org,2024-08-04,ebay,ebay,standard,False,ONLINE,"213 Jackson Tunnel, Wilsonview, UT 50303","213 Jackson Tunnel, Wilsonview, UT 50303",4378.74,14,low
SO-10680451,CUST-4924,canturita@example.org,2024-10-23,web,paypal,standard,False,ONLINE,"02819 Lawrence Shoals, South Timothyville, WV 49118","02819 Lawrence Shoals, South Timothyville, WV 49118",1550.39,6,medium
SO-26656959,CUST-4924,canturita@example.org,2025-06-16,web,paypal,two-day,True,ONLINE,"02819 Lawrence Shoals, South Timothyville, WV 49118","02819 Lawrence Shoals, South Timothyville, WV 49118",356.7,3,medium
SO-27969946,CUST-4924,canturita@example.org,2024-10-29,web,ach,standard,False,ONLINE,"02819 Lawrence Shoals, South Timothyville, WV 49118","02819 Lawrence Shoals, South Timothyville, WV 49118",2458.66,14,medium
SO-84592882,CUST-5035,collinslauren@example.net,2025-03-24,web,paypal,standard,False,ONLINE,"907 Jessica Land Suite 083, North Rebeccafort, UT 30308","907 Jessica Land Suite 083, North Rebeccafort, UT 30308",6280.87,29,high
SO-49561832,CUST-4826,harrissteven@example.com,2025-04-01,ebay,ebay,standard,False,ONLINE,"4559 Melissa View Apt. 266, Port Jo, LA 38633","4559 Melissa View Apt. 266, Port Jo, LA 38633",2750.8,17,low
SO-00676042,CUST-4854,cory19@example.net,2024-10-27,web,paypal,standard,False,ONLINE,"USNS Elliott, FPO AA 05166","USNS Elliott, FPO AA 05166",7501.77,26,high
SO-76522514,CUST-3476,robertsimmons@example.com,2025-06-29,newegg,newegg,standard,False,ONLINE,"06216 Bean Shoal Suite 432, Yufort, OH 08267","06216 Bean Shoal Suite 432, Yufort, OH 08267",803.92,4,high
SO-85516711,CUST-3476,robertsimmons@example.com,2024-10-06,web,ach,standard,False,ONLINE,"06216 Bean Shoal Suite 432, Yufort, OH 08267","06216 Bean Shoal Suite 432, Yufort, OH 08267",1844.43,5,high
SO-07786049,CUST-3785,ann82@example.org,2025-05-11,ebay,ebay,two-day,True,ONLINE,"55785 Tucker Wall Apt. 153, Philipborough, SC 02439","55785 Tucker Wall Apt. 153, Philipborough, SC 02439",4992.96,23,high
SO-49072865,CUST-3785,ann82@example.org,2024-08-03,web,paypal,standard,False,"","55785 Tucker Wall Apt. 153, Philipborough, SC 02439","55785 Tucker Wall Apt. 153, Philipborough, SC 02439",2949.49,8,high
SO-63199886,CUST-3805,btownsend@example.org,2025-05-03,web,"apple pay",standard,False,ONLINE,"43926 Mathews Knoll, Michaelstad, MO 22844","43926 Mathews Knoll, Michaelstad, MO 22844",1707.37,12,high
SO-75225655,CUST-3805,btownsend@example.org,2025-01-05,ebay,ebay,standard,False,ONLINE,"43926 Mathews Knoll, Michaelstad, MO 22844","43926 Mathews Knoll, Michaelstad, MO 22844",1510.3,10,high
SO-23788228,CUST-3805,btownsend@example.org,2025-02-06,newegg,newegg,standard,False,ONLINE,"43926 Mathews Knoll, Michaelstad, MO 22844","43926 Mathews Knoll, Michaelstad, MO 22844",1600.08,4,high
SO-69330139,CUST-5315,rhondabaldwin@example.org,2024-09-16,ebay,ebay,two-day,True,ONLINE,"19503 Mathis Green Apt. 568, Lake Craig, GA 75808","19503 Mathis Green Apt. 568, Lake Craig, GA 75808",7892.48,29,high
SO-19915217,CUST-5315,rhondabaldwin@example.org,2024-11-05,web,"google pay",two-day,True,ONLINE,"19503 Mathis Green Apt. 568, Lake Craig, GA 75808","19503 Mathis Green Apt. 568, Lake Craig, GA 75808",4376.12,30,high
SO-32697403,CUST-4340,brenda27@example.com,2025-06-04,newegg,newegg,standard,False,ONLINE,"3118 Mccann Tunnel, Lake Cynthiaview, NM 96487","3118 Mccann Tunnel, Lake Cynthiaview, NM 96487",6230.88,29,high
SO-92469851,CUST-4340,brenda27@example.com,2024-07-26,phone,"credit card",standard,False,CSR-0019,"3118 Mccann Tunnel, Lake Cynthiaview, NM 96487","3118 Mccann Tunnel, Lake Cynthiaview, NM 96487",10283.12,32,high
SO-33632715,CUST-5176,joy91@example.org,2024-11-08,phone,ach,standard,False,CSR-0018,"99478 Rowland Estate, Victormouth, AK 23854","99478 Rowland Estate, Victormouth, AK 23854",1122.35,7,medium
