customer_id,loyalty_tier,clv_bucket,signup_channel,gender,customer_status,mailing_address,billing_address,signup_date,loyalty_enrollment_date,email,email_verified,marketing_opt_in,age,is_guest
CUST-4436,platinum,high,email,unknown,active,"019 huerta port suite 673, north ryan, dc 03429","019 huerta port suite 673, north ryan, dc 03429",2025-05-25,2025-06-16,gperez@example.net,True,True,27,""
CUST-4437,bronze,low,email,male,inactive,"3643 love center suite 343, martinberg, mo 61063","3643 love center suite 343, martinberg, mo 61063",2024-11-21,2025-02-11,kduncan@example.net,True,False,60,""
CUST-4438,silver,medium,phone,unknown,dormant,"174 meyers isle, port sarahview, ca 55791","174 meyers isle, port sarahview, ca 55791",2024-10-13,2024-10-20,matthewschristopher@example.org,True,False,60,""
CUST-4439,bronze,low,"social media",female,active,"psc 1358, box 4272, apo ap 73183","psc 1358, box 4272, apo ap 73183",2024-11-10,2025-05-28,clayholly@example.com,True,True,34,""
CUST-4440,unknown,unknown,"social media",unknown,active,"710 brown flat suite 482, latoyaville, sd 92850","710 brown flat suite 482, latoyaville, sd 92850",2024-09-11,,benjamin47@example.com,True,"",42,""
CUST-4441,silver,medium,email,male,dormant,"96144 perez rest, susanshire, co 93562","96144 perez rest, susanshire, co 93562",2025-01-13,2025-04-29,nbean@example.net,False,False,67,""
CUST-4442,bronze,low,email,male,active,"1028 williams wells, south erictown, fl 43173","1028 williams wells, south erictown, fl 43173",2025-02-18,2025-04-30,brianrice@example.com,True,True,66,""
CUST-4443,gold,high,website,male,active,"019 jason radial, port kelly, va 99783","019 jason radial, port kelly, va 99783",2025-06-10,2025-07-19,xyoung@example.org,False,True,39,""
CUST-4444,unknown,unknown,"social media",male,dormant,"0747 shannon alley, east aaronfort, ut 81602","0747 shannon alley, east aaronfort, ut 81602",2024-11-09,,zpope@example.org,unknown,False,35,""
CUST-4445,platinum,high,email,male,active,"360 scott oval suite 622, south jimmyville, ma 30501","360 scott oval suite 622, south jimmyville, ma 30501",2024-11-17,2025-03-23,collinsronald@example.com,True,False,46,""
CUST-4446,silver,medium,"social media",unknown,active,"0139 lisa island, williamschester, ks 39063","0139 lisa island, williamschester, ks 39063",2025-06-14,2025-07-13,tonysteele@example.net,True,False,21,""
CUST-4447,silver,medium,email,unknown,inactive,"353 horne meadow, new tony, ma 79664","353 horne meadow, new tony, ma 79664",2024-09-02,2024-10-22,ktaylor@example.org,True,False,27,""
CUST-4448,bronze,low,email,unknown,active,"1117 hendrix camp apt. 285, lake katie, pa 20580","1117 hendrix camp apt. 285, lake katie, pa 20580",2025-01-29,2025-02-07,farnold@example.com,True,True,54,""
CUST-4449,platinum,high,email,unknown,active,"790 martinez islands suite 110, floresmouth, ms 88396","790 martinez islands suite 110, floresmouth, ms 88396",2025-04-05,2025-05-11,nicolebraun@example.com,True,False,59,""
CUST-4450,bronze,low,phone,unknown,active,"922 wright hill suite 282, valeriemouth, tx 29063","922 wright hill suite 282, valeriemouth, tx 29063",2025-05-03,2025-06-10,mcdanieljanet@example.net,True,True,68,""
CUST-4451,gold,high,website,male,active,"585 contreras shores apt. 202, crawfordtown, nh 13633","585 contreras shores apt. 202, crawfordtown, nh 13633",2025-05-18,2025-06-28,kleinmarc@example.net,False,True,24,""
CUST-4452,platinum,high,website,male,dormant,"39778 moreno dam, east ronaldside, ok 46399","39778 moreno dam, east ronaldside, ok 46399",2024-09-22,2025-04-12,carpenterhaley@example.org,True,True,34,""
CUST-4453,unknown,unknown,email,unknown,active,"psc 6742, box 3301, apo ae 54354","psc 6742, box 3301, apo ae 54354",2025-07-14,,parkjessica@example.com,False,False,25,""
CUST-4454,gold,high,phone,female,active,"468 barber port, north lauramouth, oh 17554","468 barber port, north lauramouth, oh 17554",2024-08-06,2025-03-13,popeclaire@example.org,True,True,48,""
CUST-4455,silver,medium,website,unknown,active,"unit 4432 box 8837, dpo aa 39755","unit 4432 box 8837, dpo aa 39755",2025-01-24,2025-01-30,linda79@example.com,True,False,48,""
CUST-4456,silver,medium,"social media",unknown,active,"71877 amy cape apt. 938, north toni, fl 44032","71877 amy cape apt. 938, north toni, fl 44032",2025-03-05,2025-06-23,allenphilip@example.com,True,True,51,""
CUST-4457,unknown,unknown,phone,female,active,"5701 warren glens, north april, pa 33646","5701 warren glens, north april, pa 33646",2024-09-18,,thompsonmike@example.net,True,False,41,""
CUST-4458,unknown,unknown,email,female,active,"338 bryan groves, rodgersberg, tx 81550","338 bryan groves, rodgersberg, tx 81550",2025-04-06,,nguyentammy@example.org,True,True,54,""
CUST-4459,silver,medium,email,male,inactive,"28630 michael square, jacksonside, nj 24702","28630 michael square, jacksonside, nj 24702",2025-04-25,2025-04-29,michelleclark@example.net,True,True,22,""
CUST-4460,unknown,unknown,phone,female,active,"9793 robertson circles, limouth, de 58678","9793 robertson circles, limouth, de 58678",2025-01-31,,lorijones@example.net,True,True,19,""
CUST-4461,platinum,high,email,male,active,"77505 lauren radial suite 207, lopezburgh, nc 94796","77505 lauren radial suite 207, lopezburgh, nc 94796",2024-08-24,2024-10-16,ncole@example.org,True,False,53,""
CUST-4462,bronze,low,"social media",unknown,active,"87177 lee trail, west wendyville, ks 45707","87177 lee trail, west wendyville, ks 45707",2024-08-14,2025-06-16,fanderson@example.net,False,False,65,""
CUST-4463,gold,high,phone,female,active,"3964 hernandez mission suite 386, cherylville, pa 23128","3964 hernandez mission suite 386, cherylville, pa 23128",2025-06-29,2025-07-02,agarcia@example.com,True,True,43,""
CUST-4464,gold,high,website,unknown,active,"260 tyler islands, haydenport, mp 86868","260 tyler islands, haydenport, mp 86868",2025-05-06,2025-07-10,haydenelizabeth@example.org,True,True,56,""
CUST-4465,silver,medium,"social media",unknown,dormant,"4672 tanya trail suite 462, garyland, as 07124","4672 tanya trail suite 462, garyland, as 07124",2025-06-25,2025-07-20,uleon@example.org,True,False,50,""
CUST-4466,unknown,unknown,email,male,active,"1850 hart turnpike apt. 339, north susan, pr 72169","1850 hart turnpike apt. 339, north susan, pr 72169",2025-03-25,,april29@example.org,True,False,38,""
CUST-4467,bronze,low,email,male,active,"32417 michele radial, new alec, de 76284","32417 michele radial, new alec, de 76284",2024-08-08,2025-06-07,collinsterri@example.org,True,False,41,""
CUST-4468,silver,medium,website,male,active,"5613 katherine stream suite 879, new williambury, pa 91979","5613 katherine stream suite 879, new williambury, pa 91979",2024-07-29,2025-02-06,ngrimes@example.net,True,False,59,""
CUST-4469,unknown,unknown,phone,female,active,"45770 victoria brook apt. 690, phillipsfurt, wa 41198","45770 victoria brook apt. 690, phillipsfurt, wa 41198",2025-03-01,,yjones@example.com,True,True,56,""
CUST-4470,bronze,low,phone,male,active,"556 smith extensions apt. 799, port scott, nd 52639","556 smith extensions apt. 799, port scott, nd 52639",2025-03-01,2025-06-29,pbrady@example.net,True,True,35,""
CUST-4471,unknown,unknown,website,female,active,"2541 king parks suite 230, port charles, nc 10441","2541 king parks suite 230, port charles, nc 10441",2024-12-09,,munozjessica@example.org,False,True,37,""
CUST-4472,platinum,high,email,female,active,"296 kathy centers, port ericaland, nd 59196","296 kathy centers, port ericaland, nd 59196",2024-12-29,2025-01-22,malonemelvin@example.com,True,"",59,""
CUST-4473,platinum,high,"social media",female,active,"13665 erika radial, new mauricestad, ar 02871","13665 erika radial, new mauricestad, ar 02871",2025-06-27,2025-07-06,carlos76@example.org,True,True,53,""
CUST-4474,gold,high,"social media",unknown,dormant,"0417 blair locks, east charles, wv 58687","0417 blair locks, east charles, wv 58687",2025-05-07,2025-05-09,james86@example.org,True,False,63,""
CUST-4475,silver,medium,phone,unknown,active,"71608 young mountain suite 689, courtneyport, wv 70840","71608 young mountain suite 689, courtneyport, wv 70840",2024-11-06,2025-01-22,gordonsean@example.com,True,True,43,""
CUST-4476,bronze,low,website,male,active,"85071 christopher greens, chapmanville, nh 67437","85071 christopher greens, chapmanville, nh 67437",2025-02-28,2025-07-19,henryantonio@example.org,True,"",37,""
CUST-4477,silver,medium,email,female,active,"33641 guerrero station apt. 196, hernandezton, nm 96534","33641 guerrero station apt. 196, hernandezton, nm 96534",2024-10-25,2024-12-13,taylor18@example.net,True,False,60,""
CUST-4478,gold,high,"social media",female,active,"160 brown hill, new stephanieland, co 72049","160 brown hill, new stephanieland, co 72049",2025-02-08,2025-03-09,ashleyannette@example.net,True,True,30,""
CUST-4479,platinum,high,email,unknown,active,"3150 elliott lodge suite 963, russellland, ok 12406","3150 elliott lodge suite 963, russellland, ok 12406",2024-08-09,2024-09-15,smithjessica@example.com,True,False,25,""
CUST-4480,bronze,low,"social media",male,active,"49200 barker fall suite 696, beckyborough, ct 08755","49200 barker fall suite 696, beckyborough, ct 08755",2024-12-10,2025-06-26,hernandezchristina@example.com,True,True,31,""
CUST-4481,silver,medium,phone,unknown,active,"8902 eric coves suite 196, new amandatown, ga 93079","8902 eric coves suite 196, new amandatown, ga 93079",2025-03-28,2025-04-19,ejones@example.net,True,"",29,""
CUST-4482,gold,high,"social media",male,active,"108 rosario mountains apt. 535, west marc, nm 15706","108 rosario mountains apt. 535, west marc, nm 15706",2025-01-30,2025-02-05,jonesmichelle@example.com,True,False,19,""
CUST-4483,gold,high,website,female,active,"757 thompson river apt. 951, danielstad, fl 35261","757 thompson river apt. 951, danielstad, fl 35261",2025-04-03,2025-07-19,lhahn@example.com,True,True,29,""
CUST-4484,silver,medium,website,unknown,dormant,"psc 4042, box 8310, apo ap 42352","psc 4042, box 8310, apo ap 42352",2025-02-18,2025-03-19,elainemendez@example.net,True,False,22,""
CUST-4485,unknown,unknown,phone,male,inactive,"995 jesse circles suite 477, west barryport, wa 90074","995 jesse circles suite 477, west barryport, wa 90074",2025-07-16,,melissa05@example.net,True,True,46,""
CUST-4486,unknown,unknown,email,unknown,dormant,"412 robbins gateway suite 838, taylorbury, nh 23259","412 robbins gateway suite 838, taylorbury, nh 23259",2024-11-07,,hamiltonphilip@example.com,True,"",63,""
CUST-4487,unknown,unknown,email,unknown,inactive,"99188 jillian locks, west taylorville, wi 09520","99188 jillian locks, west taylorville, wi 09520",2024-10-31,,andre94@example.org,True,True,43,""
CUST-4488,gold,high,email,unknown,active,"4210 adam mall, melissaborough, sd 14660","4210 adam mall, melissaborough, sd 14660",2025-02-27,2025-06-05,roymatthew@example.net,True,False,38,""
CUST-4489,platinum,high,email,unknown,active,"uscgc maxwell, fpo ap 21503","uscgc maxwell, fpo ap 21503",2024-08-30,2025-02-09,donaldpalmer@example.org,True,True,31,""
CUST-4490,platinum,high,"social media",female,active,"5025 bonilla rapids, port paul, wv 81524","5025 bonilla rapids, port paul, wv 81524",2025-03-01,2025-04-24,slopez@example.org,False,True,46,""
CUST-4491,platinum,high,"social media",male,active,"7767 mendez drive, west elizabeth, md 49978","7767 mendez drive, west elizabeth, md 49978",2025-04-27,2025-07-12,npeterson@example.com,False,True,45,""
CUST-4492,platinum,high,"social media",female,active,"801 ricky divide apt. 593, smithberg, me 84904","801 ricky divide apt. 593, smithberg, me 84904",2025-02-17,2025-06-19,currycarol@example.com,False,True,43,""
CUST-4493,gold,high,"social media",male,active,"14883 aaron isle, north katherinehaven, pr 79487","14883 aaron isle, north katherinehaven, pr 79487",2024-08-25,2025-06-17,klewis@example.net,False,True,56,""
CUST-4494,gold,high,website,unknown,active,"903 anthony ports, new amberstad, oh 55864","903 anthony ports, new amberstad, oh 55864",2025-04-08,2025-04-22,wellsmolly@example.com,True,False,42,""
CUST-4495,platinum,high,website,unknown,active,"7528 nunez spurs, east george, mh 57559","7528 nunez spurs, east george, mh 57559",2024-08-19,2025-06-21,jwhite@example.org,True,"",68,""
CUST-4496,bronze,low,website,male,active,"981 johnathan terrace, east johnny, as 40154","981 johnathan terrace, east johnny, as 40154",2024-10-01,2025-01-31,phillipschristine@example.net,True,False,67,""
CUST-4497,unknown,unknown,email,male,dormant,"006 lori fords, new tracyside, md 04561","006 lori fords, new tracyside, md 04561",2024-09-08,,bmartinez@example.org,True,True,32,""
CUST-4498,bronze,low,phone,female,active,"13729 aaron pike, spencerfort, ca 98970","13729 aaron pike, spencerfort, ca 98970",2024-09-06,2024-11-26,jpatton@example.net,False,True,68,""
CUST-4499,gold,high,email,male,active,"6933 heather extensions apt. 795, garrettburgh, wa 82365","6933 heather extensions apt. 795, garrettburgh, wa 82365",2025-05-22,2025-07-08,brent45@example.com,unknown,True,40,""
CUST-4500,gold,high,"social media",male,active,"8492 amy mills suite 994, lake katherinehaven, wv 08859","8492 amy mills suite 994, lake katherinehaven, wv 08859",2024-12-29,2025-01-07,apugh@example.com,True,False,54,""
CUST-4501,platinum,high,email,female,active,"934 kristin stravenue, lopezport, dc 86093","934 kristin stravenue, lopezport, dc 86093",2025-06-24,2025-07-16,lawrencejanice@example.com,True,True,39,""
CUST-4502,platinum,high,website,female,active,"unit 5655 box 4801, dpo aa 48917","unit 5655 box 4801, dpo aa 48917",2024-08-25,2025-05-01,tracy66@example.com,True,False,41,""
CUST-4503,silver,medium,email,unknown,inactive,"608 johnson mission, sandersmouth, ca 94601","608 johnson mission, sandersmouth, ca 94601",2025-03-13,2025-03-18,sharmon@example.com,True,False,30,""
CUST-4504,platinum,high,phone,female,dormant,"92302 harry summit suite 954, north stevenchester, al 88483","92302 harry summit suite 954, north stevenchester, al 88483",2025-05-24,2025-07-12,josephpacheco@example.com,False,True,47,""
CUST-4505,platinum,high,website,unknown,active,"1125 blair plain, russellland, co 78623","1125 blair plain, russellland, co 78623",2025-05-25,2025-05-28,loganjackson@example.com,True,False,38,""
CUST-4506,platinum,high,phone,unknown,active,"47947 martin court suite 035, port ashleyhaven, sc 76930","47947 martin court suite 035, port ashleyhaven, sc 76930",2025-06-02,2025-06-26,nicole12@example.com,True,True,30,""
CUST-4507,unknown,unknown,phone,female,inactive,"236 paul underpass, connorberg, pa 23871","236 paul underpass, connorberg, pa 23871",2024-11-26,,butlermargaret@example.org,True,True,26,""
CUST-4508,unknown,unknown,email,unknown,active,"9614 frazier station, lake jilltown, co 75339","9614 frazier station, lake jilltown, co 75339",2024-12-01,,johnsondonna@example.org,True,False,47,""
CUST-4509,platinum,high,email,male,active,"22113 ricardo village apt. 924, matthewhaven, vi 09953","22113 ricardo village apt. 924, matthewhaven, vi 09953",2025-02-28,2025-04-02,cthompson@example.org,False,True,18,""
CUST-4510,bronze,low,"social media",unknown,active,"78786 huber vista, lake kimberlyville, fm 02796","78786 huber vista, lake kimberlyville, fm 02796",2025-05-12,2025-06-18,joseph60@example.net,True,True,31,""
CUST-4511,silver,medium,"social media",female,active,"4728 rodriguez motorway, east kevinfurt, ne 23000","4728 rodriguez motorway, east kevinfurt, ne 23000",2024-08-22,2024-11-04,lynnerica@example.org,True,True,47,""
CUST-4512,silver,medium,website,male,inactive,"5804 benson divide, rachaelshire, vi 90097","5804 benson divide, rachaelshire, vi 90097",2025-06-05,2025-06-15,scole@example.org,True,False,61,""
CUST-4513,platinum,high,phone,unknown,inactive,"4661 george village apt. 867, east walter, ne 72618","4661 george village apt. 867, east walter, ne 72618",2025-06-20,2025-07-14,webbheather@example.com,True,True,51,""
CUST-4514,platinum,high,"social media",unknown,active,"4532 chan meadows, hamiltonmouth, mi 50895","4532 chan meadows, hamiltonmouth, mi 50895",2024-11-21,2025-05-14,torresdavid@example.net,False,False,69,""
CUST-4515,unknown,unknown,"social media",female,active,"19472 kelly circle suite 522, south christinaborough, ca 89230","19472 kelly circle suite 522, south christinaborough, ca 89230",2024-11-12,,teresahughes@example.com,unknown,False,45,""
CUST-4516,bronze,low,phone,unknown,inactive,"5061 smith lake suite 560, johnsonburgh, fl 37234","5061 smith lake suite 560, johnsonburgh, fl 37234",2024-07-30,2025-03-07,patrickrose@example.net,True,True,55,""
CUST-4517,silver,medium,"social media",female,inactive,"unit 6691 box 7450, dpo ae 30538","unit 6691 box 7450, dpo ae 30538",2025-07-08,2025-07-08,cchambers@example.net,True,False,70,""
